agv39,azc81,bdb223,bsj154,bwr202,drs203,eno150,hgo132,jem139,mbd135,nby169,nfb200,npo218,ofz208,qmj73,rgm35,rva241,wdb83,yfm28
0.959650584,0.081763219,0.444981567,0,0.068755236,0.671613986,0.422285678,0.604135735,0.446771953,0.756035384,0.428566309,0.572079554,0.489982338,0.773955741,0.883743335,0.495608411,0.777445361,0.146807184,0.296759505
0.051263024,0.637814278,0.421433931,0.002855365,0.022208253,0.077211038,0.7056975,0.042760754,0.813353073,0.110804984,0.067863413,0.114483262,0.361932482,0.983587604,0.217309128,0.86925952,0.051112604,0,0.28693092
0.111478091,0.523993318,0.975763813,0.863326133,0.906363238,0.54589532,0.123111953,0.705877662,0.01202273,0.799358845,0.539471269,0.432431266,0.892350865,0.7404335,0.602536898,0.546399942,0.643496875,0.979911099,0.551924553
0.892765435,0.110846533,0.468653092,0.154773021,0.208170268,0.672298326,0.208938814,0.69256127,0.052442334,0.507030739,0.50387778,0.84456069,0.638873417,0.896761373,0.44054796,0.058559258,0.675452554,0.281097597,0.063346026
0.762366153,0.72700177,0.14793674,0.535473021,0.471200906,0.108355209,0.447763449,0,0.360416972,0.207032469,0.731533706,0.863329065,0.036327382,0.481402714,0.309574886,0.576727289,0.011618416,0.515189763,0.771119882
0.723106539,0.963380328,0.084330629,0.091288734,0.023341506,0.188786601,0.73514554,0.061488385,0.710854233,0.98438852,0.642070295,0.421140572,0.548827949,0.243298192,0.481235054,0.116655728,0.182475804,0.10699337,0.81182391
0.431440916,0.297752899,0.399464145,0.134071618,0.027459924,0.893487929,0.057664022,0.841874412,0.065266622,0.204395716,0.708544636,0.541149108,0.029147916,0.894237265,0.271183597,0.276220852,0.990872768,0,0.387364626
0.574783799,0.997331993,0.623369519,0.570926816,0.470694563,0.258903727,0.569850193,0.289044413,0.527477142,0.941491135,0.60272221,0.580958477,0.410252063,0.527452383,0.305940517,0.101924482,0.259910382,0.367424455,0.692530449
0.465262565,0.825043824,0.051737709,0.907128499,0.896369413,0.253759666,0.596448459,0.259511636,0.634558871,0.804537901,0.435798216,0.608316769,0.61373727,0.45725818,0.370080815,0.164833629,0.279048867,0.710403461,0.380643261
0.248214169,0.450204699,0.497783846,0.617743407,0.655125888,0.563052933,0.585682866,0.607729492,0.63010073,0.100427108,0.487359909,0.405234764,0.881827831,0.77961717,0.036750716,0.927507903,0.470272604,0.554676381,0.083340291
0.833284081,0.52593429,0.923708817,0.623150072,0.660189855,0.23744335,0.773443434,0.252680515,1,0.622753426,0.293156222,0.94948658,0.995290818,0.49359605,0.416333322,0.678714133,0.25650401,0.637140947,0.095084263
0.905217929,0.232634521,0.285804015,0.877745493,0.926103833,0.382500694,0.423471224,0.418552221,0.392407693,0.907771274,0.489453955,0.90363481,0.754199433,0.985121625,0.956144413,0.165352707,0.422621689,0.834086994,0.455298926
0.209245931,0.732838584,0.631195829,0.860779573,0.930383023,1,0.867505087,0.951747512,0.931864806,0.937784606,0.944448158,0.915484328,0.41662062,0.468796177,0.136941864,0.997349646,0.954094378,0.838487247,0.42579266
0.436286551,0.509066815,0.149027793,0.629166646,0.673063855,0.79876049,0.594151279,0.877569077,0.65312511,0.247821803,0.068761791,0.26119184,0.192144222,0.992639681,0.731927318,0.729782417,0.867027215,0.655021462,0.715724193
0.241120054,0.962794492,0.263696868,0.313324833,0.449065208,0.807769577,0.472914342,0.742740954,0.562629738,0.790483891,0.424051655,0.539760071,0.231287198,0.351628809,0.03147994,0.871442441,0.801317125,0.530370726,0.336019997
0.131478487,0.705303036,0.794576891,0.192700296,0.226619635,0,0.172487437,0.155881174,0,0.81643422,0.778744174,0.049355394,0.630920068,0.790235804,0.141862344,0.861382961,0.082131997,0.065438117,0.997872922
0.459268999,0.383818426,0.348051925,0.992959122,0.962754986,0.316925156,0.546749481,0.512155365,0.691722649,0.401228706,0.636483828,0.583191427,0.77584187,0.854141583,0.145631644,0.454521997,0.509970677,0.870103695,0.221235962
0.891930649,0.338979694,0.756992727,0.299908048,0.391227126,0.936689833,0.85662119,0.672514607,0.957031386,0.322405169,0.460176259,0.528557068,0.679118807,0.012061725,0.013020681,0.257980066,0.816897178,0.38187017,0.783641198
0.378534707,0.686876243,0.166868785,0.020751825,0.164854337,0.407123706,0.764791719,0.474708901,0.884168517,0.232137742,0.366083253,0.919339309,0.289393383,0.68509071,0.389971908,0.50843537,0.491012455,0.110429916,0.658684027
0.02329202,0.115193093,0.225196395,0.348693174,0.432809455,0.288399328,0.102175194,0,0.021765775,0.227339015,0.316086099,0.033362553,0.899864035,0.030883813,0.667114277,0.456815592,0.201107292,0.483519542,0.278102498
0.449749817,0.00126757,0.365237119,0.935999247,0.864372819,0.258792602,0.864669842,0.101745216,1,0.331088462,0.107142894,0.96789742,0.841144209,0.793525953,0.797644683,0.989177504,0.31620712,0.845157936,0.421732873
0.188767497,0.335820793,0.449526731,0.808817274,0.873461111,0.696949609,0.252500469,0.609896024,0.266679861,0.521688027,0.600070233,0.414362945,0.77403099,0.760227389,0.941038391,0.826300933,0.665754422,0.831223108,0.269866031
0.533077364,0.153546156,0.960668581,0.399815353,0.179165953,0.878561489,0.204810703,0.913331703,0.188533741,0.171131037,0.096131526,0.458007691,0.192921616,0.052501737,0.14165812,0.426573327,0.890172603,0.205435005,0.598548167
0.216950219,0.788818257,0.246056665,0.626473669,0.584383619,0.299951376,0.09030518,0.229482643,0.012663408,0.131838794,0.059930452,0.998977836,0.17085841,0.595387426,0.893692135,0.42149454,0.356958453,0.448304749,0.889746602
0.966215148,0.519237855,0.496835638,0.676522412,0.657380134,0,0.989193685,0,1,0.079370615,0.273148486,0.537649648,0.953553119,0.932533664,0.249407469,0.081016293,0.00333892,0.506634994,0.252140655
0.091539166,0.897432244,0.139807572,0.225366313,0.248648746,0.683838869,0.741744434,0.682066904,0.723742933,0.232832221,0.555899503,0.39494816,0.900526044,0.057709992,0.472587445,0.592130773,0.621084728,0.110060051,0.32258794
0.024298614,0.52283423,0.823232046,0.413916397,0.348403491,0.391777731,0.345759544,0.377985382,0.499883198,0.022358662,0.508459625,0.985004644,0.201941162,0.591202428,0.301849628,0.845654325,0.502788526,0.314625717,0.50791413
0.824824682,0.465435914,0.507947179,0.34929211,0.38332116,0,0.540460163,0,0.404145872,0.328122661,0.635867283,0.825645223,0.118524568,0.442566145,0.933203997,0.318276213,0.005359171,0.383128917,0.834796168
0.650126645,0.913569911,0.218680619,0.895313999,0.935122085,0.385753888,0.280005539,0.711233734,0.308195817,0.02423264,0.176198127,0.058133034,0.457536585,0.59641644,0.709921729,0.456370504,0.555506523,0.840724389,0.915946846
0.275807861,0.968060572,0.974499601,0.383744452,0.440422483,0.243049851,0.476511287,0.189497736,0.458268037,0.517545544,0.243703147,0.923381662,0.489068414,0.459251821,0.14365114,0.809940572,0.174798729,0.362408761,0.698719353
0.976942067,0.908595931,0.51632526,0.423503158,0.445675954,1,0.349090378,0.744512328,0.269981648,0.161340468,0.845757853,0.856951742,0.555958723,0.162582108,0.157791687,0.864137744,0.842451793,0.451176908,0.976377858
0.244636331,0.098506988,0.379273345,0.719804344,0.852017954,0.72113311,0.238141664,0.546942543,0.120745366,0.589451924,0.532251067,0.243582318,0.417365304,0.737406536,0.424362959,0.877812113,0.640634472,0.820033692,0.094969617
0.013782202,0.867778486,0.621168617,0.829443678,0.799590823,0.304489868,0.982669759,0.293381302,1,0.317090008,0.135546888,0.015645393,0.652802311,0.327106042,0.12205246,0.425717385,0.304493702,0.651473658,0.107147425
0.760496744,0.322582136,0.983977995,0.392374471,0.380904235,0.530890761,0.431084182,0.554555424,0.54286934,0.055230623,0.682828908,0.004396107,0.08297918,0.285187985,0.820682955,0.604083693,0.635376634,0.536375069,0.322416225
0.410759231,0.486204727,0.265421089,0.947688802,0.889069409,0.932200395,0.516034388,0.573128375,0.370121737,0.671758503,0.021628181,0.99030814,0.864755455,0.899766263,0.554024801,0.579766241,0.760181042,0.770394506,0.245400207
0.57399246,0.946294101,0.571470044,0.90475789,0.927078028,0.39632763,0.99580339,0.336216157,1,0.661194423,0.710931386,0.669391193,0.743258306,0.820447755,0.69395647,0.935904506,0.409536109,1,0.583228462
0.265626401,0.073817683,0.244875948,0.355763471,0.293297394,0.114452707,0.435056131,0.343845577,0.421469748,0.654037098,0.592021833,0.147973562,0.998345368,0.19797886,0.322218058,0.556955279,0.138658687,0.309467294,0.765104183
0.097875609,0.267224467,0.583120914,0.388475362,0.377591157,0.078248077,0.294166024,0.106110956,0.434831349,0.332940356,0.513796836,0.861643279,0.818366876,0.37935691,0.536930334,0.65693122,0.031969294,0.356297662,0.571298095
0.083950176,0.070907353,0.441290899,0.258610333,0.073601378,0.205789568,0.236821422,0.03497496,0.030546252,0.841728752,0.106904135,0.536213359,0.481452691,0.7529119,0.681259798,0.457767678,0.179044088,0,0.078586965
0.614869285,0.701726964,0.339724565,0.107188317,0.137621714,0.43719267,0.846612511,0.57171041,0.712506687,0.868727051,0.2850245,0.290448941,0.833557701,0.976940949,0.283173407,0.681068914,0.452941575,0.198603261,0.885867122
0.522721534,0.52529613,0.901533576,0.41565894,0.434484565,0.181348604,0.929879327,0.088892141,0.790950779,0.497513022,0.161965509,0.93738101,0.849776432,0.911382187,0.542053117,0.39702052,0.15609891,0.537114156,0.203649617
0.872526532,0.768537368,0.488997483,0.986826573,0.96289235,0.335335747,0.558983417,0.318469014,0.557178308,0.821261403,0.440631945,0.321944922,0.506729728,0.045944154,0.248169157,0.645465127,0.377899002,0.918702245,0.696093235
0.017933603,0.833024794,0.070459633,0.354533904,0.30459791,0.6159669,0.598534548,0.577464402,0.743068156,0.251697182,0.50117069,0.11484308,0.042826606,0.13806936,0.411730234,0.510094629,0.709199265,0.329049573,0.693195725
0.810372342,0.371486733,0.854377641,0.054148915,0.045052064,0.880757667,0.456046937,0.689915407,0.695741637,0.453580741,0.309423879,0.883974388,0.793806832,0.602472958,0.32763907,0.97390383,0.825888777,0.012275784,0.69619497
0.025816343,0.021714257,0.323974549,0.129729771,0.093563834,0.877656799,0.390970362,1,0.299832371,0.663506019,0.806296399,0.755571932,0.998075131,0.43045338,0.862415876,0.208380806,0.936383363,0.141126413,0.934190475
0.014090115,0.14222821,0.95446954,0.852429253,0.594998294,0,0.722679127,0.022666124,0.459877478,0.821445887,0.283063887,0.701264752,0.165847305,0.454246834,0.320734056,0.765226575,0.037259113,0.641806451,0.66722866
0.148179575,0.764360604,0.178715216,0.090833792,0.06217221,0.188457377,0.019236688,0.093899567,0.020473229,0.460433495,0.340525256,0.222188826,0.217642752,0.129343588,0.924404384,0.58137529,0.225360814,0.05626729,0.565031896
0.864941205,0.225434797,0.494990222,0.663196672,0.687260494,0.634099812,0.909644656,0.694450493,0.853996581,0.269852735,0.360750924,0.697489305,0.898907063,0.888400723,0.307750285,0.168409911,0.708844723,0.712854981,0.975692286
0.925413125,0.198178367,0.63962422,0.392450606,0.369005756,0.86104731,0.996810697,0.859494284,1,0.599863828,0.360161155,0.095525427,0.088618367,0.449927151,0.630293923,0.529712707,0.924785758,0.140842038,0.725555541
0.795230508,0.922479008,0.370138139,0,0.091825905,0.503505239,0.567938879,0.264009298,0.436563619,0.099241754,0.798426741,0.749940044,0.373033911,0.532130827,0.487760043,0.529317903,0.309225225,0.024478013,0.431684437
0.668464647,0.954165246,0.959587339,0.563529204,0.549008566,0.178667961,0.217204938,0.470236812,0.297416806,0.125084244,0.14771613,0.79405162,0.691632971,0.950350722,0.881676597,0.162676453,0.539421507,0.623451432,0.253835096
0.085825218,0.095367845,0.11715308,0.913830598,0.842988594,0,0.937553681,0,0.725801783,0.805859179,0.040472663,0.134897118,0.588799432,0.532685616,0.28065075,0.550142382,0.030304452,0.915191805,0.478340536
0.920711953,0.789122206,0.01704579,0.868192837,0.782511694,0.019044686,0.895771461,0.01910706,0.998048238,0.10918376,0.272885731,0.457042103,0.602883702,0.342928717,0.546206158,0.268062566,0.027698445,0.869154538,0.241993564
0.571504207,0.094781247,0.911397295,0.79927839,0.7551582,0.074344838,0.025578954,0.04101228,0,0.254814241,0.250983684,0.0757555,0.420264875,0.995866345,0.68279143,0.582875765,0.059821918,0.799366461,0.967336072
0.961533614,0.349663815,0.674102207,0.629229463,0.662480426,0.071478105,0.737462092,0,0.741964754,0.901473554,0.450042457,0.46226555,0.072676447,0.164465043,0.239939504,0.630010766,0.023547973,0.709472953,0.785015
0.594641232,0.000369915,0.270029845,0.398352004,0.357794361,0.389236403,0.953319764,0.246122485,1,0.70988775,0.455415496,0.859222018,0.100476056,0.825711888,0.208681864,0.469418623,0.301657876,0.360330391,0.134926449
0.678361324,0.737713731,0.021539127,0.728723676,0.614405254,0.995415483,0.700097396,0.7322733,0.723531366,0.265190259,0.950942554,0.083786469,0.36433519,0.892085755,0.055822,0.235463961,0.83094473,0.573425104,0.41673601
0.524711844,0.945104219,0.552788794,0.225074733,0.2906245,0.614464073,0.715310124,0.749475555,0.88938346,0.243994548,0.234420255,0.519934949,0.22044043,0.375893404,0.227124562,0.656976031,0.591931747,0.194617942,0.22846692
0.379936089,0.219459993,0.027660939,0.304906973,0.138712855,0.066969077,0.981965606,0,0.999779548,0.385046557,0.709928431,0.973728248,0.171690948,0.512577143,0.591970685,0.821780924,0.21364739,0.208984045,0.28109398
0.13665698,0.759845026,0.110120599,0.650684825,0.679214324,0.246826987,0.696616377,0.139180179,0.822523728,0.249336996,0.380433634,0.504475432,0.753777695,0.040651111,0.606313936,0.740990017,0.217264969,0.788337864,0.34766998
0.620447676,0.638480821,0.312100434,0.368769693,0.429155121,0.094073884,0.698911503,0,0.578169929,0.931582001,0.289551135,0.738155829,0.939336311,0.391073723,0.487302209,0.029285132,0.054125365,0.551627893,0.179806764
0.309948959,0.46572111,0.148313995,0.670957795,0.516431382,0.082108575,0.962062695,0.030425216,0.880231372,0.893647607,0.878821691,0.514760238,0.047803163,0.721990753,0.511133397,0.194741714,0.046863257,0.449172453,0.54696679
0.638794882,0.839514449,0.772451001,0.83698203,0.763096431,0.648594226,0.792605613,0.520232861,0.977625629,0.494316745,0.904081372,0.600908861,0.75289848,0.502894979,0.45056424,0.396341671,0.470621386,1,0.294449195
0.691679865,0.128856641,0.852952622,0.29743706,0.284269725,0.484720172,0.459031702,0.597994007,0.504968941,0.310489026,0.003112108,0.868888354,0.834220396,0.764454552,0.490257932,0.678822903,0.501436572,0.158282817,0.656286155
0.461389975,0.940560627,0.975034527,0.712640681,0.854837605,0.625058758,0.904547824,0.394230651,0.807471811,0.956511374,0.035083783,0.004260035,0.165070675,0.603150357,0.846905495,0.092711833,0.533807662,0.800456025,0.847372746
0.102143633,0.758565656,0.370063573,0.396133463,0.257590753,0.663631568,0.478141143,0.501408709,0.456005959,0.009741592,0.677903885,0.366369147,0.236808219,0.202732252,0.349394987,0.053627948,0.575098236,0.302974288,0.763826554
0.513865819,0.437674302,0.827287005,0.052733034,0.07347995,0.426996131,0.648538459,0.289773728,0.417003154,0.940503776,0.444473748,0.015498951,0.382459249,0.59744171,0.216356655,0.493033894,0.418118877,0,0.912513668
0.658669008,0.64812768,0.936828682,1,0.907805911,0.430595315,0.469438631,0.327230449,0.450860796,0.844099554,0.609023467,0.676351769,0.496779545,0.42474462,0.725313223,0.584082296,0.380456759,0.835108961,0.642939397
0.453687493,0.330989635,0.104173285,0.892654989,0.71357245,1,0.180445117,1,0.301369623,0.558571247,0.595465978,0.392209489,0.148541122,0.537735198,0.692319865,0.880049711,0.953750028,0.713551542,0.211446693
0.415917822,0.948312251,0.864956906,0.244959146,0.175113638,0.124993339,0.446577517,0.04638971,0.511919176,0.38084154,0.230092788,0.70674636,0.063364825,0.647990981,0.466746927,0.91529144,0.06422539,0.139746671,0.504134775
0.893492243,0.119102619,0.288519457,0.329277885,0.32642643,1,0.653807522,0.966964902,0.706670378,0.735095876,0.364486346,0.256528643,0.548059664,0.24965559,0.270886786,0.371213212,0.968205931,0.270063305,0.318722429
0.785226639,0.849557127,0.134189641,0.937710645,0.710139253,0.557244655,0.894249988,0.530227064,0.932504357,0.893554642,0.754789447,0.274666488,0.869992496,0.272460239,0.695378628,0.943042121,0.527816768,0.655284531,0.778609124
0.904280657,0.453267891,0.725049761,0.126686955,0.183605477,0.547550979,0.806075133,0.222087432,0.774948727,0.014659049,0.550018022,0.212676295,0.088846439,0.396453502,0.927740932,0.302323493,0.383810067,0.129502733,0.319194666
0.79538052,0.145836177,0.925762312,0.044985842,0.105560325,0.14328135,0.408316892,0.069365277,0.509461857,0.362177916,0.541004319,0.006491429,0.576751467,0.438715869,0.791556622,0.54347846,0.073858033,0.151808273,0.433849465
0.732221348,0.165888056,0.807768277,1,0.941142853,0.808967926,0.561360521,0.860817585,0.461168591,0.721968355,0.724092163,0.020798832,0.012937173,0.383793022,0.091488876,0.529540862,0.855458529,1,0.317839709
0.795502676,0.009751863,0.336280834,0.176292985,0.141641468,0.758253444,0.782223737,0.727786791,0.687638522,0.985151382,0.754049801,0.864629883,0.20864038,0.776094394,0.343443779,0.016750632,0.723692498,0.370174732,0.665172656
0.04644741,0.687103865,0.20507783,0.266374045,0.402546552,0.300724593,0.316507348,0.513605157,0.294973515,0.699161214,0.921194675,0.115538879,0.039600038,0.614314295,0.004570955,0.156890235,0.488545208,0.396719554,0.947841968
0.6265112,0.027610547,0.97992942,0.920870747,0.844236182,0,0.484516544,0.012463972,0.450354799,0.919986292,0.928176052,0.467463675,0.573171402,0.174185066,0.203229681,0.563186307,0.036293601,1,0.718153397
0.009131983,0.544096199,0.542264768,0.729100391,0.738186089,0.798112762,0.552581452,0.863485461,0.722871889,0.670335923,0.143305621,0.531680359,0.947398804,0.057468916,0.060400014,0.338217741,0.88130042,0.650984608,0.542050701
